ID	DOCULECT	CONCEPT	CONCEPT_IN_SOURCE	VALUE	FORM	TOKENS	NOTE	COGIDS	AUTOCOGS	ALIGNMENT	STRUCTURE
3781	Khoitam	soup, liquid, broth, juice	soup, liquid, broth, juice	a-kʰoː	a+kʰoː	a + kʰ oː		1010 1009	1010 1009	a a + kʰ oː - kʰ oː -	n + i n
3783	Rupa	soup, liquid, broth, juice	soup, liquid, broth, juice	a-kʰoː ~ ɔ-kʰoː	a+kʰoː	a + kʰ oː		1010 1009	1010 1009	a a + kʰ oː - kʰ oː -	n + i n
3785	Khispi	sour	sour	ʨum-pa	ʨum+pa	tɕ u m + p a		429 1013	1014 1013	tɕ u m tɕ u m + p a p a	i n c + i n
3786	Duhumbi	sour	sour	ʨum-pa ~ ʨuɹ-pu	ʨum+pa	tɕ u m + p a		429 1013	1014 1013	tɕ u m tɕ u m + p a p a	i n c + i n
3787	Khoina	sour	sour	ba-ʨʰɛ̃ː	ba+ʨʰɛ̃ː	b a + tɕʰ ɛ̃ː		1013 1014	1013 1015	b a b a + tɕʰ ɛ̃ː tɕʰ ɛ̃ː	i n + i n
3788	Jerigaon	sour	sour	ʨʰɛ̃ĩ-ba ~ ʨʰɛ̃ĩ-kʰɛn	ʨʰɛ̃ĩ+ba	tɕʰ ɛ̃ ĩ + b a		1014 1013	1014 1013	tɕʰ ɛ̃ tɕʰ ɛ̃ + b a b a	i n N + i n
3789	Khoitam	sour	sour	ʨʰĩː-kʰan ~ ʨʰĩː-tĩː	ʨʰĩː+kʰan	tɕʰ ĩː + kʰ a n		1014 1015	1014 1015	tɕʰ ĩː tɕʰ ĩː + kʰ a n kʰ a n	i n + i n c
3790	Rahung	sour	sour	ʨʰĩː-ba ~ ʨʰĩː-kʰɛn	ʨʰĩː+ba	tɕʰ ĩː + b a		1014 1013	1014 1013	tɕʰ ĩː tɕʰ ĩː + b a b a	i n + i n
3791	Rupa	sour	sour	kʰɛ̃ː-baˀ ~ kʰɛ̃ː-ti	kʰɛ̃ː+baˀ	kʰ ɛ̃ː + b aˀ		1014 1013	1015 1013	kʰ ɛ̃ː kʰ ɛ̃ː + b aˀ b aˀ	i n + i n
3792	Shergaon	sour	sour	a-kʰɛ̃ː	a+kʰɛ̃ː	a + kʰ ɛ̃ː		1016 1014	1016 1015	a a + kʰ ɛ̃ː kʰ ɛ̃ː	n + i n
3793	Khispi	sow, broadcast	sow, broadcast1	pʰus	pʰus	pʰ u s		1017	1017	pʰ u s pʰ u s	i n c
3794	Duhumbi	sow, broadcast	sow, broadcast1	pʰus	pʰus	pʰ u s		1017	1017	pʰ u s pʰ u s	i n c
3795	Khoina	sow, broadcast	sow, broadcast1	pʰik	pʰik	pʰ i k		1017	1017	pʰ i k pʰ i k	i n c
3797	Khoitam	sow, broadcast	sow, broadcast1	pʰik	pʰik	pʰ i k		1017	1017	pʰ i k pʰ i k	i n c
3799	Rupa	sow, broadcast	sow, broadcast1	pʰik	pʰik	pʰ i k		1017	1017	pʰ i k pʰ i k	i n c
3802	Duhumbi	sow, broadcast	sow, broadcast2	mɛɹ	mɛɹ	m ɛ ɹ		1020	1020	m ɛ ɹ m ɛ ɹ	i n c
3803	Khoina	sow, broadcast	sow, broadcast2	xɛˀ	xɛˀ	x ɛˀ		1018	1019	x ɛˀ x ɛˀ	i n
3805	Khoitam	sow, broadcast	sow, broadcast2	heˀ	heˀ	h eˀ		1018	1018	h eˀ h eˀ	i n
3806	Rahung	sow, broadcast	sow, broadcast2	heˀ	heˀ	h eˀ		1018	1018	h eˀ h eˀ	i n
3807	Rupa	sow, broadcast	sow, broadcast2	heˀ	heˀ	h eˀ		1018	1018	h eˀ h eˀ	i n
3809	Khispi	soybean	soybean	ɕa-ʥɔk	ɕa+ʥɔk	ɕ a + dʑ ɔ k		1022 1021	1022 1021	ɕ a ɕ a + dʑ ɔ k dʑ ɔ k	i n + i n c
3810	Duhumbi	soybean	soybean	ɕa-ʥɔk	ɕa+ʥɔk	ɕ a + dʑ ɔ k		1022 1021	1022 1021	ɕ a ɕ a + dʑ ɔ k dʑ ɔ k	i n + i n c
3811	Khoina	soybean	soybean	ʂy-juk	ʂy+juk	ʂ y + j u k		1022 1021	1022 1021	ʂ y ʂ y + j u k j u k	i n + i n c
3812	Jerigaon	soybean	soybean	sy-juk ~ ɕ-uk	sy+juk	s y + j u k		1022 1021	1022 1021	s y s y + j u k j u k	i n + i n c
3813	Khoitam	soybean	soybean	s-uk	s+uk	s + u k		1022 1021	1022 1021	s - s - + - u k - u k	i + n c
3814	Rahung	soybean	soybean	s-uk	s+uk	s + u k		1022 1021	1022 1021	s - s - + - u k - u k	i + n c
3815	Rupa	soybean	soybean	sy-juk	sy+juk	s y + j u k		1022 1021	1022 1021	s y s y + j u k j u k	i n + i n c
3816	Shergaon	soybean	soybean	s-uk	s+uk	s + u k		1022 1021	1022 1021	s - s - + - u k - u k	i + n c
3817	Khispi	sparrow	sparrow	dak-ʨʰi-liŋ	dak+ʨʰi+liŋ	d a k + tɕʰ i + l i ŋ		1025 1023 1024	1025 1023 1024	d a k d a k + tɕʰ i tɕʰ i + l i ŋ l i ŋ	i n c + i n + i n c
3818	Duhumbi	sparrow	sparrow	dak-ʨʰi-liŋ	dak+ʨʰi+liŋ	d a k + tɕʰ i + l i ŋ		1025 1023 1024	1025 1023 1024	d a k d a k + tɕʰ i tɕʰ i + l i ŋ l i ŋ	i n c + i n + i n c
3820	Jerigaon	sparrow	sparrow	hu-ʥiŋ	hu+ʥiŋ	h u + dʑ i ŋ		1027 450	1027 1023	h u h u + dʑ i ŋ dʑ i ŋ	i n + i n c
3821	Khoitam	sparrow	sparrow	ʨɔm-ʨə-rɛː	ʨɔm+ʨə+rɛː	tɕ ɔ m + tɕ ə + r ɛː		449 1023 454	1023 1023 1024	tɕ ɔ m tɕ ɔ m + tɕ ə tɕ ə + r ɛː r ɛː	i n c + i n + i n
3822	Rahung	sparrow	sparrow	ʨam-ʨə-rɛː	ʨam+ʨə+rɛː	tɕ a m + tɕ ə + r ɛː		449 1023 454	1023 1023 1024	tɕ a m tɕ a m + tɕ ə tɕ ə + r ɛː r ɛː	i n c + i n + i n
3823	Rupa	sparrow	sparrow	bə-ʦə-lɔː	bə+ʦə+lɔː	b ə + ts ə + l ɔː		1026 1023 435	1026 1023 1024	b ə b ə + ts ə ts ə + l - ɔː l - ɔː	i n + i n + i n
3824	Shergaon	sparrow	sparrow	ʨi-plɔː	ʨi+plɔː	tɕ i + p l ɔː		1023 435	1023 1024	tɕ i tɕ i + p l ɔː p l ɔː	i n + i m n
3826	Duhumbi	speak	speak	haw	haw	h a w		1028	1030	h a w h a w	i n c
3827	Khoina	speak	speak	gɐ̃ː	gɐ̃ː	g ɐ̃ː		1028	1028	g ɐ̃ː - g ɐ̃ː -	i n
3828	Jerigaon	speak	speak	gɐ̃ː	gɐ̃ː	g ɐ̃ː		1028	1028	g ɐ̃ː - g ɐ̃ː -	i n
3830	Rahung	speak	speak	steː gɔ̃ː	steː_gɔ̃ː	s t eː _ g ɔ̃ː		1029 1028	1029 1028	s t eː s t eː + g ɔ̃ː - g ɔ̃ː -	i m n + i n
3831	Rupa	speak	speak	steː gɔ̃ː	steː_gɔ̃ː	s t eː _ g ɔ̃ː		1029 1028	1029 1028	s t eː s t eː + g ɔ̃ː - g ɔ̃ː -	i m n + i n
3832	Shergaon	speak	speak	gɔ̃ː	gɔ̃ː	g ɔ̃ː		1028	1028	g ɔ̃ː - g ɔ̃ː -	i n
3834	Duhumbi	spear	spear	kʰɛj-ʥɔŋ	kʰɛj+ʥɔŋ	kʰ ɛ j + dʑ ɔ ŋ		1032 1031	1032 1031	kʰ ɛ j kʰ ɛ j + dʑ ɔ ŋ dʑ ɔ ŋ	i n c + i n c
3836	Jerigaon	spear	spear	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ		1031	1031	dʑ ɔ ŋ dʑ ɔ ŋ	i n c
3837	Khoitam	spear	spear	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ		1031	1031	dʑ ɔ ŋ dʑ ɔ ŋ	i n c
3838	Rahung	spear	spear	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ		1031	1031	dʑ ɔ ŋ dʑ ɔ ŋ	i n c
3839	Rupa	spear	spear	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ		1031	1031	dʑ ɔ ŋ dʑ ɔ ŋ	i n c
3840	Shergaon	spear	spear	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ		1031	1031	dʑ ɔ ŋ dʑ ɔ ŋ	i n c
3841	Khispi	spicy, pungent	spicy, pungent	jej-ba	jej+ba	j e j + b a		1034 1035	1034 1035	j e j j e j + b a b a	i n c + i n
3842	Duhumbi	spicy, pungent	spicy, pungent	jɛj-ba	jɛj+ba	j ɛ j + b a		1034 1035	1034 1035	j ɛ j j ɛ j + b a b a	i n c + i n
3843	Khoina	spicy, pungent	spicy, pungent	jɐ-di	jɐ+di	j ɐ + d i		1034 1036	1034 1036	j ɐ - j ɐ - + d i d i	i n + i n
3844	Jerigaon	spicy, pungent	spicy, pungent	hɐ	hɐ	h ɐ		1034	1033	h ɐ - h ɐ -	i n
3845	Khoitam	spicy, pungent	spicy, pungent	hɔ	hɔ	h ɔ		1034	1033	h ɔ - h ɔ -	i n
3846	Rahung	spicy, pungent	spicy, pungent	hɔ-ba	hɔ+ba	h ɔ + b a		1034 1035	1033 1035	h ɔ - h ɔ - + b a b a	i n + i n
3849	Khispi	spider	spider	(pʰu) saŋ-gɔm-pa ~ saŋ-kɔː-pa	saŋ+gɔm+pa	s a ŋ + g ɔ m + p a		1039 1037 1040	1039 1037 1040	s a ŋ s a ŋ + g ɔ m g ɔ m + p a p a	i n c + i n c + i n
3850	Duhumbi	spider	spider	(pʰu) saŋ-gom-bu ~ (pʰu) aŋ-zɔm	saŋ+gom+bu	s a ŋ + g o m + b u		1039 1037 1040	1039 1037 1040	s a ŋ s a ŋ + g o m g o m + b u b u	i n c + i n c + i n
3851	Khoina	spider	spider	ga-pøː	ga+pøː	g a + p øː		1037 1040	1037 1042	g a - g a - + p øː p øː	i n + i n
3852	Jerigaon	spider	spider	na-tɹøŋ-zaŋ	na+tɹøŋ+zaŋ	n a + t ɹ ø ŋ + z a ŋ		1041 1038 1039	1041 1038 1037	n a n a + t ɹ ø ŋ t ɹ ø ŋ + z a ŋ z a ŋ	i n + i m n c + i n c
3853	Khoitam	spider	spider	tan-tɹĩ-sũŋ	tan+tɹĩ+sũŋ	t a n + t ɹ ĩ + s ũ ŋ		492 1038 1039	1039 1038 1037	t a n t a n + t ɹ ĩ - t ɹ ĩ - + s ũ ŋ s ũ ŋ	i n c + i m n + i n c
3854	Rahung	spider	spider	na(ŋ)-tɹyː(ŋ) sɔŋ-sɔŋ	na+tɹyː_sɔŋ+sɔŋ	n a + t ɹ yː _ s ɔ ŋ + s ɔ ŋ		1041 1038 1039 0	1041 1038 1037 1037	n a n a + t ɹ yː - t ɹ yː - + s ɔ ŋ s ɔ ŋ + s ɔ ŋ s ɔ ŋ	i n + i m n + i n c + i n c
3855	Rupa	spider	spider	pɹeː-suŋ	pɹeː+suŋ	p ɹ eː + s u ŋ		1038 1039	1038 1037	p ɹ eː - p ɹ eː - + s u ŋ s u ŋ	i m n + i n c
3856	Shergaon	spider	spider	tɹeː-sum	tɹeː+sum	t ɹ eː + s u m		1038 1039	1038 1037	t ɹ eː - t ɹ eː - + s u m s u m	i m n + i n c
3857	Khispi	spirit, soul, shadow	spirit, soul, shadow	ɔ-guŋ	ɔ+guŋ	ɔ + g u ŋ		1044 1043	1044 1043	ɔ ɔ + g u ŋ g u ŋ	n + i n c
3858	Duhumbi	spirit, soul, shadow	spirit, soul, shadow	u-guŋ	u+guŋ	u + g u ŋ		1044 1043	1044 1043	u u + g u ŋ g u ŋ	n + i n c
3859	Khoina	spirit, soul, shadow	spirit, soul, shadow	a-wuŋ	a+wuŋ	a + w u ŋ		1044 1043	1044 1043	a a + w u ŋ w u ŋ	n + i n c
3860	Jerigaon	spirit, soul, shadow	spirit, soul, shadow	a-wuŋ	a+wuŋ	a + w u ŋ		1044 1043	1044 1043	a a + w u ŋ w u ŋ	n + i n c
3861	Khoitam	spirit, soul, shadow	spirit, soul, shadow	a-wuŋ	a+wuŋ	a + w u ŋ		1044 1043	1044 1043	a a + w u ŋ w u ŋ	n + i n c
3862	Rahung	spirit, soul, shadow	spirit, soul, shadow	uŋ	uŋ	u ŋ		1043	1045	- u ŋ - u ŋ	n c
3863	Rupa	spirit, soul, shadow	spirit, soul, shadow	u-juŋ	u+juŋ	u + j u ŋ		1044 1043	1044 1043	u u + j u ŋ j u ŋ	n + i n c
3864	Shergaon	spirit, soul, shadow	spirit, soul, shadow	u-juŋ	u+juŋ	u + j u ŋ		1044 1043	1044 1043	u u + j u ŋ j u ŋ	n + i n c
3865	Khispi	spit	spit	hin-tus tɔs	hin+tus_tɔs	h i n + t u s _ t ɔ s		1047 1049 1048	1047 1049 1048	h i n h i n + t u s t u s + t ɔ s t ɔ s	i n c + i n c + i n c
3866	Duhumbi	spit	spit	hin-tus tɔs	hin+tus_tɔs	h i n + t u s _ t ɔ s		1047 1049 1048	1047 1049 1048	h i n h i n + t u s t u s + t ɔ s t ɔ s	i n c + i n c + i n c
3867	Khoina	spit	spit	tʂʰøˀ	tʂʰøˀ	ʈʂʰ øˀ		1046	1046	ʈʂʰ øˀ ʈʂʰ øˀ	i n
3868	Jerigaon	spit	spit	ʨʰøˀ	ʨʰøˀ	tɕʰ øˀ		1046	1046	tɕʰ øˀ tɕʰ øˀ	i n
3869	Khoitam	spit	spit	ʨʰeˀ	ʨʰeˀ	tɕʰ eˀ		1046	1046	tɕʰ eˀ tɕʰ eˀ	i n
3870	Rahung	spit	spit	ʨʰøˀ	ʨʰøˀ	tɕʰ øˀ		1046	1046	tɕʰ øˀ tɕʰ øˀ	i n
3871	Rupa	spit	spit	kʰøˀ	kʰøˀ	kʰ øˀ		1046	1046	kʰ øˀ kʰ øˀ	i n
3872	Shergaon	spit	spit	kʰeˀ	kʰeˀ	kʰ eˀ		1046	1046	kʰ eˀ kʰ eˀ	i n
3873	Khispi	spittle, spit	spittle, spit	hin-tus	hin+tus	h i n + t u s		1051 1050	1051 1050	h i n h i n + t u s t u s	i n c + i n c
3874	Duhumbi	spittle, spit	spittle, spit	hin-tus	hin+tus	h i n + t u s		1051 1050	1051 1050	h i n h i n + t u s t u s	i n c + i n c
3875	Khoina	spittle, spit	spittle, spit	taː	taː	t aː		1050	1050	t aː - t aː -	i n
3876	Jerigaon	spittle, spit	spittle, spit	tɛː	tɛː	t ɛː		1050	1050	t ɛː - t ɛː -	i n
3877	Khoitam	spittle, spit	spittle, spit	tɛː	tɛː	t ɛː		1050	1050	t ɛː - t ɛː -	i n
3878	Rahung	spittle, spit	spittle, spit	tɛː	tɛː	t ɛː		1050	1050	t ɛː - t ɛː -	i n
3879	Rupa	spittle, spit	spittle, spit	taː	taː	t aː		1050	1050	t aː - t aː -	i n
3880	Shergaon	spittle, spit	spittle, spit	taː	taː	t aː		1050	1050	t aː - t aː -	i n
3881	Khispi	split	split1	ʨʰe	ʨʰe	tɕʰ e		1052	1052	tɕʰ e - tɕʰ e -	i n
3882	Duhumbi	split	split1	ʨʰe	ʨʰe	tɕʰ e		1052	1052	tɕʰ e - tɕʰ e -	i n
3884	Jerigaon	split	split1	ʨɛk	ʨɛk	tɕ ɛ k		1052	1052	tɕ ɛ k tɕ ɛ k	i n c
3886	Rahung	split	split1	ʨʰeˀ	ʨʰeˀ	tɕʰ eˀ		1052	1052	tɕʰ eˀ - tɕʰ eˀ -	i n
3887	Rupa	split	split1	ʨʰeˀ ~ ʨʰaˀ	ʨʰeˀ	tɕʰ eˀ		1052	1052	tɕʰ eˀ - tɕʰ eˀ -	i n
3891	Khoina	split	split2	jɔ	jɔ	j ɔ		1053	1053	j ɔ j ɔ	i n
3892	Jerigaon	split	split2	jɔ	jɔ	j ɔ		1053	1053	j ɔ j ɔ	i n
3893	Khoitam	split	split2	jɔ	jɔ	j ɔ		1053	1053	j ɔ j ɔ	i n
3896	Shergaon	split	split2	ho	ho	h o		1053	1054	h o h o	i n
3898	Duhumbi	squirrel	squirrel	ʦɔː-ʦɔː gɹɔŋ-tʰaŋ	ʦɔː+ʦɔː_gɹɔŋ+tʰaŋ	ts ɔː + ts ɔː _ g ɹ ɔ ŋ + tʰ a ŋ		1056 1055 1059 506	1056 1055 1059 1057	ts ɔː - ts ɔː - + ts ɔː ts ɔː + g ɹ ɔ ŋ g ɹ ɔ ŋ + tʰ a ŋ tʰ a ŋ	i n + i n + i m n c + i n c
3899	Khoina	squirrel	squirrel	ʦaŋ-kʰa	ʦaŋ+kʰa	ts a ŋ + kʰ a		1056 1057	1056 1055	ts a ŋ ts a ŋ + kʰ a kʰ a	i n c + i n
3900	Jerigaon	squirrel	squirrel	ʨaŋ-ka	ʨaŋ+ka	tɕ a ŋ + k a		1056 1057	1056 1055	tɕ a ŋ tɕ a ŋ + k a k a	i n c + i n
3901	Khoitam	squirrel	squirrel	ʨaŋ-kɛ	ʨaŋ+kɛ	tɕ a ŋ + k ɛ		1056 1057	1056 1055	tɕ a ŋ tɕ a ŋ + k ɛ k ɛ	i n c + i n
3903	Rupa	squirrel	squirrel	stɔp ʦaŋ-kʰa ~ stɔp ʨaŋ-kʰa	stɔp_ʦaŋ+kʰa	s t ɔ p _ ts a ŋ + kʰ a		1058 1056 1057	1058 1055 1057	s t ɔ p s t ɔ p + ts a ŋ ts a ŋ + kʰ a kʰ a	i m n c + i n c + i n
3904	Shergaon	squirrel	squirrel	stɔp ʨaŋ-ka	stɔp_ʨaŋ+ka	s t ɔ p _ tɕ a ŋ + k a		1058 1056 1057	1058 1055 1057	s t ɔ p s t ɔ p + tɕ a ŋ tɕ a ŋ + k a k a	i m n c + i n c + i n
3906	Duhumbi	squirrel, flying	squirrel, flying	ʨʰɛɹ-gɛn	ʨʰɛɹ+gɛn	tɕʰ ɛ ɹ + g ɛ n		1060 1061	1060 1061	tɕʰ ɛ ɹ tɕʰ ɛ ɹ + g ɛ n g ɛ n	i n c + i n c
3907	Khoina	squirrel, flying	squirrel, flying	ʨʰy-jɔ̃ː	ʨʰy+jɔ̃ː	tɕʰ y + j ɔ̃ː		1060 1062	1060 1062	tɕʰ y - tɕʰ y - + j ɔ̃ː j ɔ̃ː	i n + i n
3908	Jerigaon	squirrel, flying	squirrel, flying	ʨʰy-jɔ̃ː	ʨʰy+jɔ̃ː	tɕʰ y + j ɔ̃ː		1060 1062	1060 1062	tɕʰ y - tɕʰ y - + j ɔ̃ː j ɔ̃ː	i n + i n
3909	Khoitam	squirrel, flying	squirrel, flying	ʨʰy-jɔ̃ː	ʨʰy+jɔ̃ː	tɕʰ y + j ɔ̃ː		1060 1062	1060 1062	tɕʰ y - tɕʰ y - + j ɔ̃ː j ɔ̃ː	i n + i n
3910	Rahung	squirrel, flying	squirrel, flying	ʨʰə-ʨʰow ~ ʨʰə-ʨʰoː	ʨʰə+ʨʰow	tɕʰ ə + tɕʰ o w		1060 1063	1060 1061	tɕʰ ə - tɕʰ ə - + tɕʰ - o w tɕʰ - o w	i n + i n c
3911	Rupa	squirrel, flying	squirrel, flying	kʰjaw	kʰjaw	kʰ j a w		1063	1063	kʰ j a w kʰ j a w	i m n c
3912	Shergaon	squirrel, flying	squirrel, flying	kʰlɛː	kʰlɛː	kʰ l ɛː		530	1061	kʰ l ɛː kʰ l ɛː	i m n
3913	Khispi	stab	stab	ʥɔk	ʥɔk	dʑ ɔ k		1064	1064	dʑ ɔ k dʑ ɔ k	i n c
3914	Duhumbi	stab	stab	ʥɔk	ʥɔk	dʑ ɔ k		1064	1064	dʑ ɔ k dʑ ɔ k	i n c
3915	Khoina	stab	stab	dʐuk	dʐuk	ɖʐ u k		1064	1064	ɖʐ u k ɖʐ u k	i n c
3916	Jerigaon	stab	stab	ʥuk	ʥuk	dʑ u k		1064	1064	dʑ u k dʑ u k	i n c
3919	Rupa	stab	stab	ʥuk	ʥuk	dʑ u k		1064	1064	dʑ u k dʑ u k	i n c
3920	Shergaon	stab	stab	ʥuk	ʥuk	dʑ u k		1064	1064	dʑ u k dʑ u k	i n c
3921	Khispi	stand (up)	stand (up)	kʰiŋ	kʰiŋ	kʰ i ŋ		1065	1065	kʰ i ŋ kʰ i ŋ	i n c
3922	Duhumbi	stand (up)	stand (up)	kʰiŋ	kʰiŋ	kʰ i ŋ		1065	1065	kʰ i ŋ kʰ i ŋ	i n c
3923	Khoina	stand (up)	stand (up)	tʂʰĩː	tʂʰĩː	ʈʂʰ ĩː		1065	1065	ʈʂʰ ĩː - ʈʂʰ ĩː -	i n
3924	Jerigaon	stand (up)	stand (up)	ʨʰĩː	ʨʰĩː	tɕʰ ĩː		1065	1065	tɕʰ ĩː - tɕʰ ĩː -	i n
3925	Khoitam	stand (up)	stand (up)	ʨʰĩː	ʨʰĩː	tɕʰ ĩː		1065	1065	tɕʰ ĩː - tɕʰ ĩː -	i n
3926	Rahung	stand (up)	stand (up)	ʨʰĩː	ʨʰĩː	tɕʰ ĩː		1065	1065	tɕʰ ĩː - tɕʰ ĩː -	i n
3927	Rupa	stand (up)	stand (up)	kʰĩː	kʰĩː	kʰ ĩː		1065	1065	kʰ ĩː - kʰ ĩː -	i n
3928	Shergaon	stand (up)	stand (up)	kʰĩː	kʰĩː	kʰ ĩː		1065	1065	kʰ ĩː - kʰ ĩː -	i n
3931	Khoina	star	star	dy-ʐyk	dy+ʐyk	d y + ʐ y k		543 1066	1067 1066	d y d y + ʐ y k ʐ y k	i n + i n c
3932	Jerigaon	star	star	də-zyk	də+zyk	d ə + z y k		543 1066	1067 1066	d ə d ə + z y k z y k	i n + i n c
3933	Khoitam	star	star	ʨʰyŋ-zyk	ʨʰyŋ+zyk	tɕʰ y ŋ + z y k		1067 1066	1067 1066	tɕʰ y ŋ tɕʰ y ŋ + z y k z y k	i n c + i n c
3934	Rahung	star	star	ʨʰyŋ-zyk	ʨʰyŋ+zyk	tɕʰ y ŋ + z y k		1067 1066	1067 1066	tɕʰ y ŋ tɕʰ y ŋ + z y k z y k	i n c + i n c
3935	Rupa	star	star	zyk	zyk	z y k		1066	1066	z y k z y k	i n c
3936	Shergaon	star	star	ʨʰuŋ-zuk	ʨʰuŋ+zuk	tɕʰ u ŋ + z u k		1067 1066	1067 1066	tɕʰ u ŋ tɕʰ u ŋ + z u k z u k	i n c + i n c
3937	Khispi	steal	steal	wu	wu	w u		1068	1069	w u - w u -	i n
3938	Duhumbi	steal	steal	wu	wu	w u		1068	1069	w u - w u -	i n
3939	Khoina	steal	steal	jɔː	jɔː	j ɔː		1068	1068	j ɔː - j ɔː -	i n
3940	Jerigaon	steal	steal	jɔː	jɔː	j ɔː		1068	1068	j ɔː - j ɔː -	i n
3941	Khoitam	steal	steal	jɔː	jɔː	j ɔː		1068	1068	j ɔː - j ɔː -	i n
3942	Rahung	steal	steal	joː	joː	j oː		1068	1068	j oː - j oː -	i n
3943	Rupa	steal	steal	jaw	jaw	j a w		1068	1068	j a w j a w	i n c
3944	Shergaon	steal	steal	jaw	jaw	j a w		1068	1068	j a w j a w	i n c
3946	Duhumbi	steam	steam	haŋ-pa ~ ɬaŋ-pa	haŋ+pa	h a ŋ + p a		1070 1071	1070 1071	h a ŋ h a ŋ + p a p a	i n c + i n
3947	Khoina	steam	steam	kɔ-hɔ̃ː	kɔ+hɔ̃ː	k ɔ + h ɔ̃ː		1074 1070	1074 1073	k ɔ k ɔ + h ɔ̃ː - h ɔ̃ː -	i n + i n
3949	Khoitam	steam	steam	a-lũːŋ	a+lũːŋ	a + l ũː ŋ		1072 1070	1072 1070	a a + l ũː ŋ l ũː ŋ	n + i n c
3950	Rahung	steam	steam	laŋ-poː	laŋ+poː	l a ŋ + p oː		1070 1071	1070 1071	l a ŋ l a ŋ + p oː p oː	i n c + i n
3955	Khoina	stich	stich	ʦɐk	ʦɐk	ts ɐ k		1075	1075	ts ɐ k ts ɐ k	i n c
3959	Rupa	stich	stich	ʦak ~ ʨak	ʦak	ts a k		1075	1075	ts a k ts a k	i n c
3960	Shergaon	stich	stich	ʨak	ʨak	tɕ a k		1075	1075	tɕ a k tɕ a k	i n c
3961	Khispi	stick	stick	kʰaj	kʰaj	kʰ a j		1076	1076	kʰ a j kʰ a j	i n c
3962	Duhumbi	stick	stick	kʰɛj	kʰɛj	kʰ ɛ j		1076	1076	kʰ ɛ j kʰ ɛ j	i n c
3963	Khoina	stick	stick	kʰɐ	kʰɐ	kʰ ɐ		1076	1076	kʰ ɐ - kʰ ɐ -	i n
3964	Jerigaon	stick	stick	kʰɐ	kʰɐ	kʰ ɐ		1076	1076	kʰ ɐ - kʰ ɐ -	i n
3965	Khoitam	stick	stick	kʰɔ	kʰɔ	kʰ ɔ		1076	1076	kʰ ɔ - kʰ ɔ -	i n
3966	Rahung	stick	stick	kʰɔ	kʰɔ	kʰ ɔ		1076	1076	kʰ ɔ - kʰ ɔ -	i n
3967	Rupa	stick	stick	kʰɔ	kʰɔ	kʰ ɔ		1076	1076	kʰ ɔ - kʰ ɔ -	i n
3969	Khispi	stone	stone	luŋ	luŋ	l u ŋ		1077	1077	l u ŋ l u ŋ	i n c
3970	Duhumbi	stone	stone	luŋ	luŋ	l u ŋ		1077	1077	l u ŋ l u ŋ	i n c
3971	Khoina	stone	stone	lyŋ	lyŋ	l y ŋ		1077	1077	l y ŋ l y ŋ	i n c
3972	Jerigaon	stone	stone	lyŋ	lyŋ	l y ŋ		1077	1077	l y ŋ l y ŋ	i n c
3973	Khoitam	stone	stone	ryŋ	ryŋ	r y ŋ		1077	1077	r y ŋ r y ŋ	i n c
3974	Rahung	stone	stone	ryŋ	ryŋ	r y ŋ		1077	1077	r y ŋ r y ŋ	i n c
3975	Rupa	stone	stone	lyŋ	lyŋ	l y ŋ		1077	1077	l y ŋ l y ŋ	i n c
3976	Shergaon	stone	stone	luŋ	luŋ	l u ŋ		1077	1077	l u ŋ l u ŋ	i n c
3977	Khispi	story	story	tam	tam	t a m		1078	1078	t a m t a m	i n c
3978	Duhumbi	story	story	tam	tam	t a m		1078	1078	t a m t a m	i n c
3979	Khoina	story	story	kʰaɹ-tan	kʰaɹ+tan	kʰ a ɹ + t a n		1079 1078	1079 1078	kʰ a ɹ kʰ a ɹ + t a n t a n	i n c + i n c
3981	Khoitam	story	story	tuŋ-lu	tuŋ+lu	t u ŋ + l u		1078 1080	1078 1080	t u ŋ t u ŋ + l u l u	i n c + i n
3982	Rahung	story	story	kʰaɹ-tam	kʰaɹ+tam	kʰ a ɹ + t a m		1079 1078	1079 1078	kʰ a ɹ kʰ a ɹ + t a m t a m	i n c + i n c
3985	Khispi	straight	straight	laŋ-ɕum	laŋ+ɕum	l a ŋ + ɕ u m		1081 1081	1081 1081	l a ŋ l a ŋ + l a ŋ l a ŋ	i n c + i n c
3986	Duhumbi	straight	straight	raŋ-bu	raŋ+bu	r a ŋ + b u		1081 1083	1081 1083	r a ŋ r a ŋ + b u b u	i n c + i n
3987	Khoina	straight	straight	a-rɔ̃ː(ŋ)	a+rɔ̃ː	a + r ɔ̃ː		1082 1081	1082 1081	a a + r ɔ̃ː - r ɔ̃ː -	n + i n
3988	Jerigaon	straight	straight	a-rɔ̃ː(ŋ)	a+rɔ̃ː	a + r ɔ̃ː		1082 1081	1082 1081	a a + r ɔ̃ː - r ɔ̃ː -	n + i n
3989	Khoitam	straight	straight	a-rũːŋ	a+rũːŋ	a + r ũː ŋ		1082 1081	1082 1081	a a + r ũː ŋ r ũː ŋ	n + i n c
